Server Name 	Install Server 	Contract 
lt10dkaiqxio003vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
liechop1vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19dcmuat03.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10eai30.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10dkaiqs001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09mq03vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09dcr03.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10mq36vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12002vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19szmq01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mfts01vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12001vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09wenltza1.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10mcd07.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mxs03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mct05.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10d0303.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19wenagchinanas1.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
ltechop1vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09app12120vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12107vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li30app12109vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12165vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12109vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12115vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lipacmalin01.bmwgroup.net	              ltinst02	IAAS_NTT_LI-UX_SRV
lt19intra12103vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12142vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt30ipso13vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19intra12104vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app30006.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10dkfsspl01vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19agweskibana02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12145vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app30003.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12125vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12144vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplhf01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt30lsa12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10aemv65pub1.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10ksil12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19agwapim02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10eai34.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatag13.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10xensor10.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10www12104vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10eai36.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatcl04.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10eai27.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09ipsp12vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09intra12107vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq113vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mqb2v03vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12120vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mei01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09intra12101vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10app12132vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12150vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09ipst12vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10yts03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12135vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12120vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12125vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12112vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li34ipso13vm.w34.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09mqc1vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li34app12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq29vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09mqc2vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12104vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10ipsq12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mq50vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mqb2v03vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12109vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12113vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12111vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12109vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12121vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12122vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10eai24.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12106vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19cdapigapp12.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12143vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12124vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19mq113vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12108vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19syslog01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10cdapicass16.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12112vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10cdapicass14.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09mq09vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq34vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12125vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10dkaiqs03vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12104vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19dcmredis01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19fieapdf01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10ksd01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
liitavmwlssp124.bmwgroup.net	              lpinstlab3	IAAS_NTT_LI-UX_SRV
lt10zxd02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19pix03vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq06vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19logstash2vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19pgc00965vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12159vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19www12109vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19socsplunk04.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19www12107vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10dkaiqs001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10vcdidsweb667.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10aemv2pub2.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10ipsib1vm.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12003vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19miauth02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
ltitavmwinfra03.bmwgroup.net	              liinstbmw01	IAAS_NTT_LI-UX_SRV
li10app12010vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mqb2v02vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lipamint02.bmwgroup.net	              liinst02	IAAS_NTT_LI-UX_SRV
li104infana.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10ipsic3vm.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09www12001.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12107vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09app12005vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19cid02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19ciq02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19ciq01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19bp01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10xensdi04.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10ysq03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
ltr2002.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19cddynatag01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19mipub204.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19mq02vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19wenagchinadz3.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10wwwtric12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10szmq02vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mqb2v06vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10eai22.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mqb2v07vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12002vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10b2vdbs06.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09mq04vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09www12004.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19mqsdmz01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li30app12112vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10www12113vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10www12114vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10xensor08.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19ba201.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19mopub203.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10batchus.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19bp202.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10fsspl01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mq01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lipacmalin02.bmwgroup.net	              liinst01	IAAS_NTT_LI-UX_SRV
lt09app12108vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12113vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10app30005.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12166vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19intratric12104vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt34ipst12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12127vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12115vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12143vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplidx01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10pamp12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19hf02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19hf03.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12110vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li30app12113vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplessh02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplmgt01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19agwapimdb01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10dkpaw006vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19agwapimdb02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19logstash2vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19web07.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10www12103vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10docker01vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li30intra12101vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10ppm04.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09ipstweb02.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li30intra12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09intra12110vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12107vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09ipstweb01.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19agwkafka02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10cddynatsaasag04.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12135vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
ltpampoc07.bmwgroup.net	              ltinst02	IAAS_NTT_LI-UX_SRV
li09app12112vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10app12136vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12129vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12147vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12111vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12123vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12103vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mqb2v01vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12106vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mqb2v02vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12132vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09intra12104vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12120vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12115vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12116vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10hrprtam03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12129vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19intra12109vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12109vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt30app12101vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09intra12105vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10pga03775vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12102vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19app12116vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19intra12101vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12105vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12104vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10app12124vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10fs302.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq28vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq24vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09mq08vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09app12107vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10masterapp12002vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12119vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li34ubivm.w34.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq34vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12106vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
ltitavmwlssp124.bmwgroup.net	              ltinstlab3	IAAS_NTT_LI-UX_SRV
lt10mq05vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fjd02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10yts01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq09vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
